cue8y0b,-0.10
cwtq0es,0.01
cwtqfzf,-0.04
cwtr3vb,-0.06
cwu8e9k,-0.07
cwu99et,-0.11
cwu9hiy,-0.01
cwuf4vq,-0.01
cwuipnt,0.01
cwul2lj,0.14
cwurx5l,-0.01
cwu8bj1,-0.04
cwua0h8,0.03
cwua95a,-0.04
cwuai3w,0.04
cwuazcl,-0.08
cwucx3e,0.03
cwud18r,-0.02
cwxzu24,-0.07
cwy89vn,0.17
cwxq1tn,0.01
cwxtocy,-0.13
cwyauh3,0.01
cwyb27v,-0.04
cwybrp8,-0.10
cwycca3,-0.09
cwynfm5,0.10
cwyb166,0.02
cwyb5il,-0.06
cx0dtgt,-0.04
cx0f4dp,-0.03
cx0g93l,0.02
cx0ced4,-0.09
cx0frlz,-0.04
cx0g2lp,-0.03
cx0f00z,-0.01
cx0fj6u,0.02
cx0h6xr,-0.17
cx0gl9r,0.03
cx0hyej,-0.05
cx0mpbb,0.06
cx2iu1t,0.01
cx2ktln,-0.04
cx2l1gn,0.01
cx2jt28,0.05
cx2yp6v,-0.02
cx3axtz,-0.02
cx3tqwf,-0.06
cx3tu3x,-0.09
cx3txdl,-0.04
cx3u1jp,-0.14
cx3u4pe,-0.00
cx3ugfx,-0.04
cx3unii,-0.11
cx3v9jj,-0.18
cx3nt4l,0.08
cx3o2sl,0.04
cx3ooa9,0.04
cx3osl7,0.05
cx3oxss,-0.04
cx3ph6d,0.00
cx4yf30,-0.04
cx4yqxx,0.00
cx4yuea,0.02
cx4z2gk,-0.02
cx4z5dh,0.03
cx4vy3t,-0.04
cx4w7t6,0.01
cx4wo7n,-0.06
cx4x1sp,-0.09
cx4ymk1,-0.04
cx88bxy,-0.12
cx8ok7d,-0.01
cx8sggx,0.02
cx8skqr,-0.09
cx8u20d,0.01
cx8uezr,-0.03
cx8wawz,0.04
cx8b54x,0.01
cx8cfat,0.04
cx8duwc,-0.01
cx8grqy,0.01
cx8m5mm,0.01
cx8v91t,-0.03
cx91cuz,0.00
cx95x76,-0.01
cx8zywt,-0.05
cx901yr,0.00
cx90a4t,-0.04
cx90ljf,0.00
cx93996,-0.12
cx948js,0.11
cx94efh,0.02
cx94ofi,-0.03
cx94ybe,-0.15
cx95cl0,0.02
cx95dyf,0.00
cx96ef7,-0.08
cx9iazu,-0.00
cx9irae,-0.13
cx9j16l,-0.03
cx9jds2,-0.05
cx9uiob,-0.06
cx9vl85,-0.13
cxaiybs,0.01
cxajgr6,-0.09
cxamlfz,-0.03
cxa7nx4,0.04
cxag4bg,0.01
cxahbd9,-0.13
cxb26js,-0.07
cxa7vin,-0.07
cxauglu,-0.05
cxauvt5,-0.01
cxbhr4x,0.02
cxbhztw,0.00
cxbj0ri,-0.10
cxbjjon,0.02
cxbjlds,-0.01
cxbjr7e,0.01
cxbjvr9,0.02
cxbhnjy,-0.04
cxbr254,0.04
cxbr78l,0.03
cxbsp4x,-0.01
cxbtm6c,0.07
cxbu0vv,-0.07
cxbu7ti,0.06
cxcj87x,-0.07
cxcq4sj,-0.12
cxcqasb,0.07
cxcqdd9,0.00
cxcqhl1,-0.07
cxctb83,0.00
cxcwz62,-0.06
cxcxxrt,-0.13
cxd1qcz,-0.10
cxd1tja,0.01
cxd2c7m,-0.01
cxd35vx,-0.02
cxcjfcu,-0.01
cxck4yn,-0.03
cxckrsk,-0.04
cxcmnku,0.02
cxcmzm2,0.01
cxco7ew,-0.13
cxcobjl,-0.05
cxcqybo,-0.11
cxd0wlu,-0.05
cxdgigv,0.02
cxdka5q,-0.01
cxdoyul,-0.04
cxeaq6q,-0.02
cxec8iu,-0.06
cxea8qt,-0.01
cxeajmf,0.07
cxh5nzk,-0.10
cxh73c0,0.05
cxhaipq,-0.07
cxhbeqd,0.02
cxhduyt,0.01
cxhnld0,-0.03
cxhnv18,-0.08
cxhre8z,-0.01
cxhuve4,-0.02
cxh7dky,-0.01
cxh7oga,-0.04
cxh80zh,-0.14
cxha2lg,0.03
cxhbkln,-0.04
cxhd9y7,0.03
cxhdbss,-0.10
cxhdvrg,-0.03
cxhel8a,-0.07
cxhygm5,-0.13
cxhz5hi,0.02
cxi0ngq,-0.02
cxi1jmf,-0.00
cxi7f9r,-0.00
cxi7ubl,-0.02
cxi83m7,-0.02
cxigo9h,0.01
cxihw62,0.01
cxhx5dd,-0.05
cxhx8uk,0.05
cxhxdpj,-0.01
cxhxr1u,0.01
cxhxvnq,0.01
cxhy37x,0.04
cxhyiyq,-0.01
cxhz02f,0.07
cxhz863,0.02
cxio81i,0.02
cxisq88,0.03
cxiwnuk,-0.00
cxj057w,-0.08
cxj3niv,-0.06
cxk7bc6,-0.07
cxke1ls,-0.02
cxiqpmf,0.03
cxiqtxc,-0.01
cxiqzgw,0.01
cxirlez,0.05
cxiy7du,-0.01
cxj027i,0.02
cxj09dt,-0.01
cxk452q,-0.06
cxk6lck,-0.09
cxk87ay,-0.09
cxk93bt,-0.07
cxknf0l,-0.04
cxl2vs1,0.00
cxl2zxu,0.00
cxl30yt,-0.03
cxk0yr5,-0.03
cxk17q7,-0.06
cxk1li7,-0.05
cxk24g4,-0.02
cxk29oz,-0.11
cxk3kkf,-0.08
cxk3u4b,0.04
cxol4td,-0.03
cxosypj,-0.13
cxp1d0e,0.02
cxp3rod,-0.01
cxq85pe,-0.11
cxqntnb,-0.07
cxokb2v,-0.04
cxokn7y,0.06
cxokr9y,0.06
cxokxsa,-0.00
cxol9zx,-0.07
cxolcm2,0.01
cxp9aft,-0.09
cxp9jl4,0.00
cxph0dj,0.00
cxphr81,0.02
cxpug64,-0.06
cxq7y0b,-0.10
cxpahuq,-0.05
cxpb4dy,-0.05
cxq2e04,0.01
cxq2m4r,0.02
cxq2o0p,0.04
cxq2pjq,0.02
cxrnw4s,-0.10
cxroauy,-0.08
cxroryu,-0.05
cxrlsqi,-0.11
cxrmq9w,-0.06
cxrrhl5,-0.03
cxrv384,-0.08
cxrwbqt,0.04
cxs1ih2,-0.03
cxro7hx,-0.04
cxry3tc,0.08
cxryifg,-0.05
cxrzem8,-0.00
cxrzn2d,-0.03
cxs7tlc,0.07
cxrmukk,-0.01
cxroe1y,-0.05
cxs4yia,-0.00
cxrm8tf,0.01
cxrorgd,0.00
cxrpewi,-0.05
cxrs31h,-0.07
cxrtwro,0.04
cxrvk1t,-0.04
cxrttq3,-0.11
cxrx1z9,-0.03
cxs5cpq,-0.00
cxs5spp,0.03
cxs6eva,0.05
cxs75ml,-0.12
cxsbhkc,-0.04
cxseaih,0.05
cxsvfe9,0.05
cxtk3q8,0.00
cxtq8yf,-0.02
cxsanpk,-0.05
cxsaskg,-0.00
cxsavyw,0.02
cxsb50l,0.01
cxsbdl2,-0.08
cxu3azi,-0.07
cxu6jfd,0.06
cxu760w,-0.02
cxuktv6,-0.03
cxuqgv8,-0.13
cxxgooe,-0.04
cxxhbkd,0.01
cxxhumc,-0.13
cxxigh7,-0.15
cxxij7c,-0.07
cxv146k,0.02
cxv3rhu,-0.01
cxvage1,-0.00
cxvikii,0.02
cxvmj18,-0.00
cxvmxlc,-0.10
cxvocxz,-0.03
cxvony8,0.05
cxuavii,0.01
cxuc3a2,-0.00
cxuc70g,-0.07
cxuckke,-0.01
cxudwrg,-0.07
cxuemam,0.03
cxufhep,-0.07
cxu8k58,0.06
cxu8wtg,-0.04
cxu9k18,-0.04
cxuazqu,0.03
cxu8n2w,0.01
cxu8yxx,-0.00
cxu94bi,-0.06
cxx5b28,0.01
cxx5e40,0.01
cxx5jda,-0.03
cxx5mz6,-0.03
cxx5o49,0.04
cxx5p8i,0.06
cxx5vl5,-0.03
cxx60xe,0.03
cxx622l,-0.03
cxx66mw,0.06
cxx67lr,-0.04
cxx6aa6,0.00
cxx6cgo,0.00
cxx6mho,-0.11
cxx4vnu,-0.12
cxx558n,-0.00
cxx5ey5,0.03
cxxmslt,0.01
cxxmw5f,-0.07
cxxn8ks,0.00
cxxnf93,-0.02
cxxrhqw,-0.02
cxxurpk,0.02
cxxx287,0.02
cxxxdoo,0.02
cxxzr90,0.02
cxycn79,-0.04
cxyetil,0.01
cxz089i,-0.04
cxz1lad,-0.13
cxz1o8j,0.02
cxz3kf3,0.03
cxycz55,-0.09
cxydcev,0.04
cxydquf,-0.05
cxye2b3,-0.04
cxyeg2u,0.00
cxyhv2o,-0.02
cxzaoj1,0.14
cxzcx7w,-0.07
cxze77s,-0.07
cxzetjc,-0.07
cxzik3h,0.10
cxyqij1,0.14
cxyqx4g,0.01
cxys7ki,0.00
cxysd88,-0.03
cxz0o3g,-0.00
cy1fx83,-0.04
cxyx0vj,0.04
cxyyohg,0.02
cy1839o,-0.04
cy18wsn,0.02
cy1e0ou,-0.07
cy1hapg,0.02
cy1pbj5,-0.12
cy1se46,-0.02
cy1sue3,-0.06
cy1w5uf,-0.01
cy232aj,0.00
cy28k3s,-0.08
cy2fvg6,-0.05
cy18kl8,0.06
cy191h7,-0.01
cy19ftf,0.05
cy1a2sl,0.06
cy1abfm,-0.07
cy1ad69,0.04
cy1am5i,-0.01
cy1aqhq,0.01
cy1i67p,-0.08
cy1isco,0.03
cy1cilt,-0.00
cy1dvib,-0.10
cy1f6ez,-0.05
cy1fzgw,0.00
cy1hiz0,0.00
cy1dr5g,0.02
cy1efpp,-0.01
cy1gzdv,-0.07
cy1htwv,-0.06
cy1ixj9,-0.04
cy2iq30,0.03
cy2rn7y,-0.02
cy270sj,-0.08
cy27g4b,-0.06
cy2z7ah,0.01
cy36tgf,0.00
cy2y2sg,0.01
cy2yk3c,-0.06
cy36pd5,-0.03
cy3v9gh,-0.02
cy40l3h,0.03
cyb96o5,0.02
cybfet4,-0.00
cyc303s,0.02
cyc364s,-0.02
cyc3eqw,-0.01
cyc3itb,-0.03
cyc4f3e,0.03
cyc4pv6,0.05
cyc4rpi,0.04
cy2wlda,0.05
cy2wx7c,0.03
cy2wicd,-0.03
cy2wveh,0.01
cy2x4e3,0.01
cy2x871,-0.15
cy2xdik,0.02
cy2xps9,0.00
cy2xt2p,-0.10
cy2y003,0.02
cy2y777,-0.01
cy2yamn,0.00
cy2yjya,0.01
cy2yvz5,0.02
cy3wqyb,-0.05
cy3xdrp,-0.08
cy3y258,-0.12
cy3ygzr,-0.05
cy42n3y,0.02
cy42sw2,-0.04
cy3igb4,0.03
cy4ihmu,-0.03
cy4pj5f,-0.09
cy4q1zs,-0.07
cy4qnlo,0.02
cy6pprk,0.01
cy6x3c6,-0.07
cy6x5k9,-0.04
cy6xjoy,-0.03
cy6xsm9,-0.07
cy6y6wg,-0.01
cy6yenx,0.01
cy6yrba,-0.01
cy6jx5n,-0.00
cy6jzg5,-0.05
cy6m8k7,0.02
cy6rzm6,-0.00
cy6tdon,-0.09
cy6k0ph,0.03
cy6mtwe,0.02
cy6syby,0.07
cy6t21u,-0.02
cy6u3il,0.06
cy6upnz,0.02
cy6v7pl,-0.01
cy6ydvk,0.01
cy6ledz,-0.00
cy6lm3u,-0.04
cy6midh,0.01
cy6myhe,-0.12
cy6nfq3,-0.02
cy6xfe2,-0.02
cy70hjp,-0.15
cy7is9u,-0.02
cy6x6kp,-0.11
cy75rzw,-0.04
cy75x5c,-0.09
cy76i5w,-0.05
cy706it,-0.11
cy70yjc,-0.07
cy71i5t,-0.01
cy6yq91,-0.00
cy70sk1,-0.04
cy71ur3,-0.02
cy78bnm,-0.02
cy7iqok,0.01
cy7jaas,-0.02
cy7o02t,-0.06
cy7o9kj,0.00
cy79c3e,0.06
cy7a5dt,-0.00
cy7a9ih,0.03
cy7b47p,-0.06
cya2yfv,0.02
cya321d,-0.05
cya389s,-0.01
cya6lfs,-0.11
cya707z,0.06
cya86bp,-0.10
cya9ra3,-0.09
cyaqv3c,-0.07
cyb2f8r,0.03
cyb2uue,0.03
cyb3cgr,0.01
cybbjm2,0.03
cya2e89,-0.04
cya316u,0.00
cya37ls,-0.07
cya3ad3,0.00
cya3bml,-0.02
cya3jit,0.03
cya3kri,0.07
cya3ud7,0.05
cya46ut,0.07
cya4jsc,0.02
cyajl5b,0.15
cyehpco,-0.04
cyaol75,0.03
cyaoubw,0.04
cyb3mk8,-0.02
cyb4ohr,0.01
cyb6e1u,-0.02
cyb6j7d,0.00
cyb6mh9,-0.11
cyb44ot,-0.04
cyb4mqu,0.02
cyb54ri,-0.01
cyb5d6u,0.02
cyb5llt,-0.01
cybs2kn,0.04
cybwc90,-0.03
cyby2g8,0.02
cyby80m,0.03
cybsog8,-0.02
cybtjht,-0.07
cybwejq,-0.11
cybwmih,-0.02
cybxhhm,-0.09
cycc4wn,-0.05
cycg9vk,-0.17
cybw0qw,0.01
cybwg6v,-0.00
cybwon1,-0.07
cycmek7,-0.00
cyco8bz,-0.03
cyctreu,0.14
cycug0c,0.02
cyckq4s,-0.17
cyd60l7,-0.07
cyd6565,-0.04
cyd67tl,-0.05
cycvyls,-0.04
cycy997,0.02
cycyrw1,0.04
cyd1f9g,-0.09
cydhwdw,0.01
cydicee,-0.07
cycsr2p,0.01
cycsxkk,-0.05
cycuru8,0.03
cycwvg4,0.01
cycwxza,-0.02
cycx8cq,0.03
cyctiru,-0.13
cycw7oy,-0.04
cycwkc9,-0.00
cycww28,-0.00
cyctk7g,-0.04
cycu0g4,-0.06
cycuqi9,0.05
cycvleb,0.01
cydsuyg,-0.07
cydszda,-0.13
cydvb58,-0.07
cydxiz7,-0.09
cydynme,0.05
cydzany,0.04
cydtsqk,-0.14
cydwpmn,-0.05
cydwyb0,0.00
cydyb0p,0.00
cydyrrq,0.05
cye06fv,0.00
cydxfp4,-0.07
cye3sda,0.01
cye44g5,-0.00
cye4sv3,-0.04
cyhjhva,-0.04
cyi0w3e,0.01
cyi96or,0.02
cye4ghn,-0.06
cye6e7y,0.06
cye990v,0.14
cyevant,0.05
cyevwgy,-0.01
cyewp6u,-0.14
cyffvrw,-0.08
cyjqrsf,-0.06
cyjr5p7,-0.02
cyjru23,0.04
cyjnxde,-0.02
cyjoeek,-0.02
cyjs85h,-0.02
cyjv1lo,-0.00
cykz13q,-0.11
cykz7qx,0.00
cykzglv,-0.15
cyl3n7y,-0.14
cylanql,-0.09
cylozzn,-0.06
cyjscfp,-0.05
cyjullu,-0.04
cyjuxac,-0.10
cyjyu20,0.03
cyjyxxr,0.00
cyk2qqo,0.00
cyk4mtq,0.00
cyk5bbt,-0.06
cymnc0u,-0.11
cymqndc,-0.13
cymrb23,-0.05
cymt5xz,-0.08
cymu3tl,-0.10
cymlffx,-0.06
cymndbr,-0.02
cymt27i,0.00
cymt7q1,-0.06
cymu4l7,0.06
cyo0dei,0.01
cynfrcu,-0.03
cyng2ui,0.05
cyngm1d,-0.06
cynmpct,0.01
cynvv80,0.04
cyo4zsn,-0.13
cyo8mvj,-0.12
cyob0jn,-0.17
cyojt5h,0.02
cyokuak,-0.14
cyol3w7,-0.06
cynfxwx,0.01
cynu2ph,-0.02
cynvism,-0.09
cyo2wz1,0.02
cyo5apx,0.01
cyo5e2z,0.01
cyo5lph,-0.06
cyo5rzn,-0.06
cyo63s3,0.01
cyqh01q,0.02
cyqh151,0.01
cys9xnl,0.01
cysac2e,-0.02
cyshwie,-0.05
cysj01x,0.03
cysj8t8,-0.05
cysk2vc,0.01
cyslbuz,0.02
cyslw2z,-0.09
cysm6pl,-0.11
cys8hqq,-0.05
cysaf8l,0.03
cysaqel,0.01
cysb7gb,-0.01
cysbk7r,-0.02
cysbtqk,-0.01
cysd2ts,0.01
cysh3hj,-0.02
cysidjs,-0.08
cyvs09g,-0.09
cyvsefh,0.05
cyvui19,0.01
cyvus1y,0.04
cyvva15,-0.15
cyvzwn9,0.03
cyw7yot,-0.11
cywhpnd,0.03
cywj6kc,-0.06
cyx1js3,-0.02
cyvs2j8,-0.05
cyvsqef,0.03
cyvt8jo,-0.04
cyvwjkb,-0.04
cyvwuv9,0.04
cyvx1y3,-0.00
cyvxmca,0.04
cyvxumk,0.06
cyvzgxd,0.04
cyvwpa8,0.00
cyvzbme,-0.00
cyvzq6t,-0.06
cyw01wy,0.01
cyw0kh2,0.02
cyx5fb3,-0.01
cyx6ckk,0.02
cyx6n9d,-0.00
cyx70t2,0.04
cyx769w,-0.02
cyx7bl6,0.01
cyx7ojw,-0.06
cyx8q20,-0.03
cyx8v3y,-0.06
cyx9y1h,-0.03
cyxdjnz,-0.05
cyx5wnn,-0.15
cyx65vn,-0.01
cyx6csy,-0.05
cyx6fpb,-0.05
cyx6x46,-0.06
cyx7n1b,-0.00
cyx7vdg,0.01
cyx8k5r,0.01
cyx8zp4,0.02
cyx9uw0,0.03
cyxe5qa,0.02
cyxe7lq,-0.09
cyxeifz,0.04
cyx58tx,0.00
cyx5rup,0.01
cyx63t9,-0.06
cyx6uxb,0.03
cyx73ta,-0.12
cyx7hu9,0.03
cyx7qxs,0.08
cyx8lw5,0.01
cyx8r20,0.02
cyxa1wz,0.02
cyxeb0v,0.03
cyx597p,-0.11
cyx5pur,0.04
cyx6bxd,-0.05
cyx6lrn,-0.01
cyx6to0,-0.09
cyx6yk8,-0.10
cyx7b1s,0.00
cyxabgw,0.00
cyxdbxc,0.02
cyxdtqd,-0.00
cyxeq54,-0.06
cyxf9l1,0.01
cyxfbyv,-0.09
cyxfs02,-0.00
cyxfxx9,-0.07
cyx6ow6,-0.07
cyy8oka,-0.00
cyyadxt,-0.11
cyybg6r,-0.04
cyybqxi,0.03
cyx5nl0,0.02
cyx5y93,-0.10
cyx6g1l,-0.05
cyxwpxs,-0.13
cyxxtur,-0.07
cyy3cvk,-0.09
cyy51gn,-0.11
cyy5has,0.04
cyy63mu,-0.09
cyy67jd,-0.05
cyy6f2n,-0.03
cyxw85b,0.01
cyxx9u8,0.05
cyxylej,-0.17
cyxyv12,0.06
cyy0k3m,-0.08
cyy3yce,0.05
cyy4tof,-0.16
cyy2fwg,0.04
cyy6j0l,-0.01
cyy788k,0.04
cyy81aa,-0.03
cyy8kva,-0.04
cyy8ue1,0.00
cyy94b4,0.02
cyy9bzl,0.05
cyy9f11,-0.09
cyy9lml,0.03
cyy9qqc,-0.04
cyy38y4,-0.12
cyy40vh,-0.04
cyy4pcv,0.03
cyy56ei,-0.02
cyylm0e,0.02
cyymciv,0.02
cyymhx8,-0.00
cyymrcg,-0.00
cyyar4s,-0.10
cyydib5,-0.04
cyyrlgk,0.01
cyysl2u,0.01
cyytjz4,-0.08
cz0aea8,0.11
cyyfuyh,-0.10
cyysl48,0.02
cyyt9ef,0.03
cyyv6f6,0.02
cyyvcg2,-0.06
cyywcu0,0.05
cz1tuei,0.02
cz1u13l,-0.08
cz1wup8,0.05
cz20djk,-0.06
cz21oe9,-0.05
cz282mv,-0.04
cz287ai,-0.00
cz1updp,0.05
cz1v09s,0.01
cz1vqv6,0.09
cz21hua,0.02
cz22iu6,-0.00
cz1tzsr,-0.14
cz1wgvm,0.02
cz21my8,0.02
cz270s8,-0.00
cz27kip,0.03
cz1y5ee,-0.03
cz1ycvm,0.03
cz1yis2,-0.01
cz2iuxx,-0.10
cz2j3xx,0.00
cz2j9z2,-0.03
cz2jd2w,0.04
cz2jih5,0.01
cz2jn5c,-0.10
cz2jovf,0.01
cz2jqct,0.02
cz2jthk,0.01
cz2eqm9,-0.04
cz2f7y2,-0.02
cz2fat0,-0.02
cz2fonp,-0.04
cz2fzvc,-0.01
cz2qbo8,0.05
cz2s3gk,0.02
cz2vmif,-0.07
cz2y1xq,0.02
cz2z956,-0.07
cz314a0,0.01
cz31l2u,-0.06
cz33rbi,0.01
cz3a1a8,0.04
cz3dcsc,-0.03
cz3dgbo,0.01
cz3dszw,-0.10
cz3dv5n,0.03
cz3e0kn,-0.04
cz2pcn2,0.01
cz2tnzh,-0.07
cz32k9j,-0.05
cz33eoz,-0.07
cz36kvc,-0.02
cz3fn83,-0.02
cz3ielm,-0.00
cz3qp5z,-0.01
cz3r8xb,-0.04
cz3rh7u,-0.03
cz3rlbm,0.01
cz3rm20,0.01
cz3s01l,-0.03
cz2q8c3,0.03
cz32f9c,0.02
cz3f66c,0.00
cz2r8ig,0.00
cz2scnp,-0.02
cz2sr79,0.01
cz2sydz,-0.03
cz2xwvd,-0.04
cz2z7pc,-0.16
cz30cc2,-0.05
cz30l84,0.14
cz3149h,-0.00
cz352ka,-0.08
cz37qzm,0.03
cz38a05,-0.09
cz3927w,-0.06
cz39j7w,-0.08
cz39zcn,-0.04
cz2sh4x,-0.01
cz3frip,-0.02
cz3qgtt,-0.09
cz3qhxf,0.01
cz3qlhg,0.07
cz3qrpb,0.03
cz3quod,-0.00
cz3qxtl,-0.13
cz3r7gv,-0.06
cz3rk7e,-0.06
cz3sswr,-0.05
cz2pfi5,-0.12
cz2pjjd,0.02
cz2rx8w,-0.08
cz3rjhn,-0.09
cz3rwcw,-0.16
cz3sd6s,-0.02
cz3svxx,-0.02
cz3t71y,-0.16
cz40ozv,-0.15
cz3qviv,0.04
cz3r1ud,0.06
cz3r6qx,-0.07
cz3rdn2,-0.02
cz3rhrx,-0.02
cz3rqga,-0.07
cz4k8ia,-0.14
cz4ldx9,-0.02
cz4lkdm,-0.01
cz4o0e9,-0.09
cz6l746,0.02
cz6lta6,0.00
cz6o6tu,-0.00
cz6ojt3,0.03
cz8v8bh,0.01
cz6m53i,-0.02
cz8u31w,-0.02
cz9qp0d,-0.07
cz9r1fl,-0.01
cz9r7sr,-0.06
cz9rbkp,0.00
cz9sc8p,0.08
cz9skgt,-0.01
cz9r4sm,-0.02
cz9r770,0.02
cz9r8c5,-0.13
cz9rd26,0.00
cz9rdxk,-0.11
cz9rk18,-0.00
cz9rnmn,-0.10
cz9rwot,0.01
czalxej,-0.00
czaobm7,-0.13
czar73j,0.06
czarxsr,0.04
czaxoq2,-0.01
czajlh3,-0.09
czao6w8,0.07
czao9o6,-0.11
czaohvk,-0.07
czaoltf,-0.04
czbfq1m,-0.01
czbq9ch,0.01
czbvd3t,0.02
czc8wzr,-0.02
czc9077,-0.01
czc9jl7,0.00
czc9lak,-0.01
czc9rfl,-0.06
czc9vdi,-0.07
czbh301,-0.06
czbhv7a,-0.05
czbiirl,-0.16
czbiqx4,-0.12
czbj6gg,-0.11
czbvh9t,-0.04
czc40sk,0.02
czc8wwp,-0.05
czcyhgz,-0.05
czcyyge,0.01
czd1hgo,0.08
czd3l0c,0.01
czdb6sw,-0.11
czdf9iy,-0.11
czgwxuz,-0.16
czbidnk,-0.02
czblhg8,-0.00
czboar2,0.07
czbp28b,0.05
czbqbyf,-0.08
czbvcbs,-0.07
czbwtdz,-0.05
czcmg4k,-0.09
czbg2pc,0.02
czbgaq4,-0.07
czbhfro,0.00
czbhk9p,0.01
czbi45u,-0.00
czbic79,0.02
czbik20,-0.12
czc25m2,0.03
czc3fsk,-0.12
czc3oew,-0.04
czc4asz,0.01
czc4l9p,-0.01
czc4vxd,0.05
czc5d6u,0.01
czc5jdi,-0.06
czc5pns,0.00
czc5yvf,0.04
czc65ut,-0.04
czc6izb,0.11
czc6qbs,0.01
czc0ul8,-0.09
czc15ez,0.03
czc57v6,-0.11
czc59ko,0.00
czc5ohs,-0.02
czc5vze,-0.00
czc6gqr,0.02
czekfly,0.02
czelafl,-0.02
czfvw4c,-0.13
czfxnpb,-0.07
czfzmf0,0.00
czg0wmr,-0.01
czg0zbz,0.00
